date,value
2022-08-09,60.73
2022-08-10,48.73
2022-08-11,53.98
2022-08-12,65.23
2022-08-13,62.23
2022-08-14,68.97
2022-08-15,61.48
2022-08-16,73.47
2022-08-17,71.97
2022-08-18,59.98
2022-08-19,65.23
2022-08-20,68.97
2022-08-21,56.23
2022-08-22,58.48
2022-08-23,55.48
2022-08-24,68.22
2022-08-25,59.23
2022-08-26,67.47
2022-08-27,53.23
2022-08-28,55.48
2022-08-29,59.23
2022-08-30,46.48
2022-08-31,58.48
2022-09-01,71.97
2022-09-02,56.23
2022-09-03,51.73
2022-09-04,63.73
2022-09-05,59.23
2022-09-06,62.23
2022-09-07,65.98
2022-09-08,53.98
2022-09-09,48.73
2022-09-10,59.23
2022-09-11,52.48
2022-09-12,52.48
2022-09-13,50.23
2022-09-14,56.98
2022-09-15,50.23
2022-09-16,54.73
2022-09-17,64.48
2022-09-18,50.98
2022-09-19,61.48
2022-09-20,55.48
2022-09-21,68.97
2022-09-22,72.72
2022-09-23,58.48
2022-09-24,65.98
2022-09-25,56.98
2022-09-26,55.48
2022-09-27,52.48
2022-09-28,46.48
2022-09-29,39.73
2022-09-30,49.48
2022-10-01,60.73
2022-10-02,51.46
2022-10-03,58.39
2022-10-04,60.37
2022-10-05,60.37
2022-10-06,61.36
2022-10-07,45.52
2022-10-08,60.37
2022-10-09,70.26
2022-10-10,67.29
2022-10-11,54.43
2022-10-12,58.39
2022-10-13,53.44
2022-10-14,58.39
2022-10-15,74.22
2022-10-16,41.56
2022-10-17,51.46
2022-10-18,58.39
2022-10-19,41.56
2022-10-20,41.56
2022-10-21,50.47
2022-10-22,37.61
2022-10-23,45.52
2022-10-24,37.61
2022-10-25,54.43
2022-10-26,54.43
2022-10-27,52.45
2022-10-28,51.46
2022-10-29,47.5
2022-10-30,43.54
2022-10-31,41.56
2022-11-01,60.37
2022-11-02,46.51
2022-11-03,56.41
2022-11-04,54.43
2022-11-05,64.33
2022-11-06,47.5
2022-11-07,59.38
2022-11-08,45.52
2022-11-09,46.51
2022-11-10,57.4
2022-11-11,57.4
2022-11-12,52.45
2022-11-13,52.45
2022-11-14,64.33
2022-11-15,57.4
2022-11-16,53.44
2022-11-17,61.36
2022-11-18,63.34
2022-11-19,70.26
2022-11-20,42.55
2022-11-21,55.42
2022-11-22,30.68
2022-11-23,43.54
2022-11-24,42.55
2022-11-25,48.49
2022-11-26,40.57
2022-11-27,55.42
2022-11-28,53.44
2022-11-29,47.5
2022-11-30,56.41
2022-12-01,56.41
2022-12-02,54.43
2022-12-03,46.51
2022-12-04,57.4
2022-12-05,40.57
2022-12-06,33.65
2022-12-07,56.41
2022-12-08,62.35
2022-12-09,95.99
2022-12-10,98.96
2022-12-11,47.5
2022-12-12,55.42
2022-12-13,59.38
2022-12-14,44.53
2022-12-15,42.55
2022-12-16,45.52
2022-12-17,51.46
2022-12-18,49.48
2022-12-19,60.37
2022-12-20,44.53
2022-12-21,53.44
2022-12-22,40.57
2022-12-23,45.52
2022-12-24,66.3
2022-12-25,52.45
2022-12-26,50.47
2022-12-27,50.47
2022-12-28,41.56
2022-12-29,44.53
2022-12-30,49.48
2022-12-31,54.43
2023-01-01,73.23
2023-01-02,61.36
2023-01-03,54.43
2023-01-04,59.38
2023-01-05,48.49
2023-01-06,53.44
2023-01-07,70.26
2023-01-08,72.24
2023-01-09,59.38
2023-01-10,55.42
2023-01-11,57.4
2023-01-12,48.49
2023-01-13,47.5
2023-01-14,71.25
2023-01-15,63.34
2023-01-16,54.43
2023-01-17,45.52
2023-01-18,55.42
2023-01-19,54.43
2023-01-20,48.49
2023-01-21,37.61
2023-01-22,28.7
2023-01-23,35.63
2023-01-24,32.66
2023-01-25,39.59
2023-01-26,26.72
2023-01-27,29.69
2023-01-28,30.68
2023-01-29,30.68
2023-01-30,38.6
2023-01-31,36.62
2023-02-01,33.65
2023-02-02,54.43
2023-02-03,37.61
2023-02-04,47.5
2023-02-05,53.44
2023-02-06,50.47
2023-02-07,54.43
2023-02-08,48.49
2023-02-09,56.41
2023-02-10,58.39
2023-02-11,64.33
2023-02-12,59.38
2023-02-13,55.42
2023-02-14,61.36
2023-02-15,51.46
2023-02-16,46.51
2023-02-17,53.44
2023-02-18,53.44
2023-02-19,49.48
2023-02-20,44.53
2023-02-21,60.37
2023-02-22,67.29
2023-02-23,49.48
2023-02-24,49.48
2023-02-25,50.47
2023-02-26,54.43
2023-02-27,59.38
2023-02-28,46.51
2023-03-01,43.54
2023-03-02,41.35
2023-03-03,51.51
2023-03-04,56.94
2023-03-05,58.29
2023-03-06,56.26
2023-03-07,55.58
2023-03-08,45.41
2023-03-09,52.19
2023-03-10,53.55
